post_uri;post_url;post_cid;text;createdAt_post;indexedAt_post;embed;likeCount;repostCount;replyCount;did;handle;displayName;followersCount;followsCount;postsCount;createdAt_profile;indexedAt_profile;viewer_muted;viewer_following;viewer_blockedBy;labels;collectedAt
at://did:plc:4geb3fmehdn66aridruhfvbg/app.bsky.feed.post/3lrzo4usjv22e;https://bsky.app/profile/drhealth.bsky.social/post/3lrzo4usjv22e;bafyreia5tllcxysjfjv6t2cgglir5frrd56o2wkdl6sxf7e4ifnst7hoxa;Happy Friday!  #sunrise #adirondackmountains #trailrunning #hiking #bluesky #photography;2025-06-20T08:55:21.687Z;2025-06-20T08:55:27.537Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=668406, ref=IpldLink(link='bafkreigbhqb472dovb4efevuhhppexzopiypqn6tmcvw4gdnqk7ygohj5u'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=1999, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=992065, ref=IpldLink(link='bafkreienk3hvsjwlpjznwd7avqww6janrq3od5emhvrjrrve7z3qhcnedq'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=775435, ref=IpldLink(link='bafkreid75nrj24ux5fse2eaapdh3ny5lbwwy2tqwyyfpil7dprfbaqlmxe'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=533961, ref=IpldLink(link='bafkreidsbjwa5s6ptxvvohnc7l3e2p7v72b2z3xzwtfrw6mn2wd62qx444'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=1999, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:4geb3fmehdn66aridruhfvbg;drhealth.bsky.social;Dr. Rebecca;0;0;0;2024-11-18T13:00:02.947Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:ne7m7b4d5kh6olknylykzsvb/app.bsky.feed.post/3lrzo3ffzpb2k;https://bsky.app/profile/theage.nzcow.com/post/3lrzo3ffzpb2k;bafyreifnn4tvwonmn4y72zmm5juyxqj2htdrvnatcwm2o4izcvar7wclzu;📢 American singer Chris Brown has appeared in a UK court, charged with grievous bodily harm over an alleged nightclub assault in 2023.  👉 Bot to check Bluesky account creation dates;2025-06-20T08:54:31.879385+00:00;2025-06-20T08:54:32.836Z;"""external=External(description='', title='Chris Brown appears in UK court', uri='https://www.theage.com.au/world/chris-brown-appears-in-uk-court-20250620-p5m95z.html', thumb=BlobRef(mime_type='image/jpeg', size=86219, ref=IpldLink(link='bafkreiffc7nu3beu6mqp6ih4honj2azo4p6vwpr6okudxhaldobhgjnyba'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:ne7m7b4d5kh6olknylykzsvb;theage.nzcow.com;The Age (unofficial);0;0;0;2024-12-07T01:45:03.045Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:k3qh5owcww5swfuh72qxls4w/app.bsky.feed.post/3lrzo336h5c2j;https://bsky.app/profile/attackmonkey.bsky.social/post/3lrzo336h5c2j;bafyreih4eb74fzsm6q43u3uhaqjtr3ekv3ofgofzsa3gltk6jtvmdmbtmi;Sadly a lot of them haven’t moved elsewhere yet. I think they’re waiting for the commit to find a new unified home, but what happened is everything has split between Discord/Bluesky/Mastadon and a few other things.;2025-06-20T08:54:21.259Z;2025-06-20T08:54:21.937Z;{};0;0;0;did:plc:k3qh5owcww5swfuh72qxls4w;attackmonkey.bsky.social;;0;0;0;2023-10-22T18:54:50.053Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:i4hodqt2xo3kuah2k4yacnpx/app.bsky.feed.post/3lrzo2hmsn226;https://bsky.app/profile/drfrancisyoung.bsky.social/post/3lrzo2hmsn226;bafyreiablnihdlfjik74rp4xd5bo5nfpmolaudzabvtf32ixfcoentof2y;This is just someone's ancient Bluesky profile pic;2025-06-20T08:54:00.765Z;2025-06-20T08:54:01.236Z;{};0;0;0;did:plc:i4hodqt2xo3kuah2k4yacnpx;drfrancisyoung.bsky.social;Dr Francis Young;0;0;0;2023-07-25T06:56:59.120Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:62rcxn422zplitlwlc5dhqyo/app.bsky.feed.post/3lrznzok2oq2z;https://bsky.app/profile/clawson.club/post/3lrznzok2oq2z;bafyreihiilhs5il6qqwo7dv2mgyemo3iufi62yrgod4evmoag6qgv6bm3q;"""Doing the confirmed scam that someone else posted about the volume as prescribed and drop is Bluesky hates Lowestoft in the drag and I can be heading into platform 3 at the shutter is not just unjam the difference"" says Miss F. O'Bawdtatberg";2025-06-20T08:53:34.049994+00:00;2025-06-20T08:53:34.735Z;{};0;0;0;did:plc:62rcxn422zplitlwlc5dhqyo;clawson.club;Hammel Hazan;0;0;0;2024-09-05T14:35:14.229Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:oulkmiq76mifnafbmrcnbklp/app.bsky.feed.post/3lrzny73q7s2d;https://bsky.app/profile/julianverdonk.bsky.social/post/3lrzny73q7s2d;bafyreibtxkx3eolyn7uebil6kmpaex3kqn34e5a5wtgfcb2q22akli6rni;Congratulations to Jordan van Brenk @dr-bluesky.bsky.social who became the real Dr. BlueSky! Happy and proud to have been part of his quest to use electric light to orchestrate lettuce growth and specialized metabolite production! @hortproductphyswur.bsky.social @wurplant.bsky.social #PlantScience;2025-06-20T08:52:44.630Z;2025-06-20T08:52:55.738Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=226374, ref=IpldLink(link='bafkreigjzhgwe65hj77tyfga6caiexm5pxacbzecmogbz3tdynz6nxhhxm'), py_type='blob'), aspect_ratio=AspectRatio(height=527, width=359, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=912991, ref=IpldLink(link='bafkreidypto4notriyiwmcos6skxdt5mxtscuxniy24xzxgawhndjwzabq'), py_type='blob'), aspect_ratio=AspectRatio(height=1330, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=916345, ref=IpldLink(link='bafkreifu2rwxnpbfebs7l3l37gg4usovegt2gowoglx5xlro5h6nhlxwjq'), py_type='blob'), aspect_ratio=AspectRatio(height=1330, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";2;2;0;did:plc:oulkmiq76mifnafbmrcnbklp;julianverdonk.bsky.social;Julian Verdonk;0;0;0;2023-12-02T08:10:10.021Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:j2egq2uy7mefyvfycsgyaflg/app.bsky.feed.post/3lrznxra3wk2z;https://bsky.app/profile/robjfh.bsky.social/post/3lrznxra3wk2z;bafyreicvndr5kefxnk53xs4h7jcswhunjk2jsh33yqt6lhnkobjromc4ma;Zero news apps, uninstalled them years ago because of the pings. I used Twitter, now Bluesky, and visit news websites *in my browser*. Shocking I know.;2025-06-20T08:52:30.170Z;2025-06-20T08:52:28.540Z;{};0;0;0;did:plc:j2egq2uy7mefyvfycsgyaflg;robjfh.bsky.social;RobJFH;0;0;0;2023-10-31T12:22:39.812Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:l4d45jcqk4wfgkwgqab5k6ij/app.bsky.feed.post/3lrznwch7k22l;https://bsky.app/profile/lwci.bsky.social/post/3lrznwch7k22l;bafyreierxqs5vlnxxkugkmdo6zr2j7sv736tv4jxkoehmy7h2glgfwydwm;It’s to be 28°C in Merthyr Tydfil today 🥵☀️  #MaineCoon #CatsOfBlueSky #CatPics #FunnyCats #Follow #CatSky #Heatwave #Cat #BlueSky;2025-06-20T08:51:41.102Z;2025-06-20T08:51:45.238Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=787863, ref=IpldLink(link='bafkreif7tm2zwsazmme273hv56jguas5uxiofvf453sxb4rizlzntyzizm'), py_type='blob'), aspect_ratio=AspectRatio(height=1134, width=1170, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;1;0;did:plc:l4d45jcqk4wfgkwgqab5k6ij;lwci.bsky.social;Lwci the #MaineCoon Cat 🐈;0;0;0;2024-11-28T14:47:34.646Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:6tx2ibkfe64gu42zfb2anmog/app.bsky.feed.post/3lrznw5bwi22w;https://bsky.app/profile/sadiibabie.bsky.social/post/3lrznw5bwi22w;bafyreideua6wmr2pk5xqsxrjm737eu6ld72cxqsticsj32y7glhl33qexq;Spreading my pussy open, go check out my video on pornhub  Username is sadiibabie   #bluesky #fyp #like #viral;2025-06-20T08:51:35.631Z;2025-06-20T08:51:50.739Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=979408, ref=IpldLink(link='bafkreievvnmgbegewyrhtl45gqmz3erdsyhgmvqqdzcevt6ojsgqtzn5ve'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:6tx2ibkfe64gu42zfb2anmog;sadiibabie.bsky.social;sadii babie😈;0;0;0;2024-12-19T03:45:02.743Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:muloksistog34ijh5oiim6z2/app.bsky.feed.post/3lrznvskcf22q;https://bsky.app/profile/andydaviesphotos.bsky.social/post/3lrznvskcf22q;bafyreifcyp72qdpz5salnmrql4dl63x6yqhr6jj6iurqtrib3sn56zhfay;St Mawes, Cornwall   #cornwall #truro #stmawes #village #seaside #beach #picturesque #photography #photo #photograph #bluesky;2025-06-20T08:51:24.434Z;2025-06-20T08:51:38.337Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=997686, ref=IpldLink(link='bafkreigmgulgyssjxcyidwqkfuxh4gd7hb7h22qe7jtn2wdaincq3ilrh4'), py_type='blob'), aspect_ratio=AspectRatio(height=1333, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:muloksistog34ijh5oiim6z2;andydaviesphotos.bsky.social;Andy Davies Photography;0;0;0;2024-11-16T14:18:52.779Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:ndaob2bwhdt22e44gjbqtpnu/app.bsky.feed.post/3lrznvgyalk26;https://bsky.app/profile/kevin-tiberius.bsky.social/post/3lrznvgyalk26;bafyreidtr6fbjzbdre4qur3c62g5f35vikpxq2ausxucxotcx7j2ovlflu;A good morning to be on the water. #clouds #sky #skyphotography #weather #bluesky #sunrise;2025-06-20T08:51:12.288Z;2025-06-20T08:51:15.941Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=878815, ref=IpldLink(link='bafkreiachp4fuf4gid6u7bwtk6gtg4yl3neve3xlefvjmcykx3jap7hd2m'), py_type='blob'), aspect_ratio=AspectRatio(height=1505, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:ndaob2bwhdt22e44gjbqtpnu;kevin-tiberius.bsky.social;;0;0;0;2025-01-07T21:36:52.844Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:awkwhvolwrmulrsve5t3sugo/app.bsky.feed.post/3lrznunv7d22q;https://bsky.app/profile/jorge-s.bsky.social/post/3lrznunv7d22q;bafyreie6nffnr2b2ddm54tqcx5c5obyo3a4ncqn6lqtthjzcd3si57mk5m;Bluesky has become OnlyFans for Willow.;2025-06-20T08:50:46.004Z;2025-06-20T08:50:46.437Z;{};0;0;0;did:plc:awkwhvolwrmulrsve5t3sugo;jorge-s.bsky.social;Catturds of TrootSochul;0;0;0;2025-02-21T22:33:41.942Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:rr3twtd67kyfr7livlz6fflr/app.bsky.feed.post/3lrznspc7mk23;https://bsky.app/profile/ssk85760565.bsky.social/post/3lrznspc7mk23;bafyreifpk5f6htmkxrrpo6it7yc4tag7wh4wv7spgtqb4u7xzjm7brct6q;And before BlueSky accounts start their BS attacks because the Overton window doesn’t allow people to speak against the lies that caused the unnecessary destruction of Ukraine: I don’t care. I ONLY care about innocent people being hurt/dying needlessly.;2025-06-20T08:49:40.370Z;2025-06-20T08:49:41.237Z;{};0;0;0;did:plc:rr3twtd67kyfr7livlz6fflr;ssk85760565.bsky.social;;0;0;0;2024-12-31T11:58:53.542Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:yjk7amfub35gepd6uvi3m6jp/app.bsky.feed.post/3lrznrtkfhk2m;https://bsky.app/profile/markbridgeman.bsky.social/post/3lrznrtkfhk2m;bafyreicfw4bj7efye4sozcpwqxjv36jm3n7feqz5aibt4krxwvhhs2xo24;I was very flattered to receive such a lovely review for Nothing For Something from the much respected journalist Alastair Mabbott in The Herald this week.  It's too long for bluesky, you can check it out on my Facebook page   😊;2025-06-20T08:49:11.263Z;2025-06-20T08:49:14.539Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=14757, ref=IpldLink(link='bafkreibuafok5zmppggaokn3e7qkyvr7umhumukld7qjzse7rwxzbw67q4'), py_type='blob'), aspect_ratio=AspectRatio(height=118, width=455, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=284073, ref=IpldLink(link='bafkreidanawegz764iymaoveapr4u2axaehrshxeen6dkkfernxi2kiahm'), py_type='blob'), aspect_ratio=AspectRatio(height=1080, width=1080, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=239185, ref=IpldLink(link='bafkreigddsnau2eardqyjza5ttcej24nm2uo6cwyt5mraoy5kawduapo7q'), py_type='blob'), aspect_ratio=AspectRatio(height=1620, width=1080, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=408002, ref=IpldLink(link='bafkreicritwgdfaawg64akyezqakxfltvu4pqal3qk6nkfuxjwvpxz3dzi'), py_type='blob'), aspect_ratio=AspectRatio(height=956, width=1080, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:yjk7amfub35gepd6uvi3m6jp;markbridgeman.bsky.social;Mark Bridgeman Author ✍️;0;0;0;2024-11-16T13:33:48.390Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:jbxngtvotioldz54mve7tnow/app.bsky.feed.post/3lrznrgdty22e;https://bsky.app/profile/bloodraynes.bsky.social/post/3lrznrgdty22e;bafyreigkfcq6d6rabncsmjinqrq2yqnwmuzqflfothoyu63n25qg45bdcy;Good Morning #BlueSky ☕️ & welcome back to the lower lake at Glendalough in Ireland taken a few years ago. Have a satisfying Friday my friends ☺️ #scape #ForestFriday #EastCoastKin #Photography #PhotographyOfBlueSky #PhotographersOfBlueSky #NaturePhotography #Ireland #Summer #Lakes #Valley #Trees;2025-06-20T08:48:57.423Z;2025-06-20T08:49:04.437Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=978727, ref=IpldLink(link='bafkreibzj4h72lme6sj2eowuguurwurud2x2njcriwq3nehldxiucvzsfi'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";3;1;0;did:plc:jbxngtvotioldz54mve7tnow;bloodraynes.bsky.social;Jason;0;0;0;2025-02-03T12:06:28.643Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:lzonarubnyr4g3ogkhi2poy7/app.bsky.feed.post/3lrznqtpe3k2b;https://bsky.app/profile/stokeape.bsky.social/post/3lrznqtpe3k2b;bafyreidjxo2cxweg23v5fyihrkwfcgu6etze2ossjzwsezln5cmdxb3rkm;Day 278 of Bluesky videos.;2025-06-20T08:48:37.887Z;2025-06-20T08:48:38.836Z;"""video=BlobRef(mime_type='video/mp4', size=1612651, ref=IpldLink(link='bafkreifglph6i5gb6l26o2qwfx7brl26xawujk5lt7e6cnpnrcql2gxpqu'), py_type='blob') alt=None aspect_ratio=AspectRatio(height=960, width=540, py_type='app.bsky.embed.defs#aspectRatio') captions=None py_type='app.bsky.embed.video'""";2;0;0;did:plc:lzonarubnyr4g3ogkhi2poy7;stokeape.bsky.social;StokeApe;0;0;0;2023-08-14T11:02:33.174Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:aoxuloaavrn5j5ywsw4xh44l/app.bsky.feed.post/3lrznq7kxxs25;https://bsky.app/profile/mrcuddy2977.bsky.social/post/3lrznq7kxxs25;bafyreidl27liwz5aetp6r6ksin2xcgmj4wbmxtfazdjcxnbp5boguqauqq;OK, then, Bluesky … !  It’s time for the #DailyTeaser #Quiz  niknaksoldpeculiarblog.blogspot.com/2025/06/nik-...  Now … did I mention I have #CrosstownTraffic on in the background … ?;2025-06-20T08:48:16.772Z;2025-06-20T08:48:21.440Z;"""external=External(description='20th June, 2025. It\u2019s officially official: Brentwood\u2019s going through a warm patch. So a long sleeved shirt could be a good idea. And \u2026 ? It\u2019...', title='Nik Nak\u2019s Daily Teaser \u2014\\xa020th June 2025', uri='https://niknaksoldpeculiarblog.blogspot.com/2025/06/nik-naks-daily-teaser-20th-june-2025.html', thumb=BlobRef(mime_type='image/jpeg', size=258503, ref=IpldLink(link='bafkreibwi34iehvzammgn37v7vrfiq3qpuuil7kjk2xj2mpnyxnuyaedvu'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:aoxuloaavrn5j5ywsw4xh44l;mrcuddy2977.bsky.social;@MrCuddy2977;0;0;0;2024-12-07T11:00:33.546Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:qmagniyqhlhsqkr5mgah6woa/app.bsky.feed.post/3lrznp43f422a;https://bsky.app/profile/domesticploddess.bsky.social/post/3lrznp43f422a;bafyreif32y4d5u7eorghn2hadp2lm4iko6awp7h4iw4456auccdlkdc23a;I’m trying to recruit my friend Liz to Bluesky. She is one of us and she doesn’t even know it.;2025-06-20T08:47:39.561Z;2025-06-20T08:47:40.138Z;{};1;0;0;did:plc:qmagniyqhlhsqkr5mgah6woa;domesticploddess.bsky.social;Sarah;0;0;0;2023-10-05T21:25:19.401Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:lzonarubnyr4g3ogkhi2poy7/app.bsky.feed.post/3lrznowlk5k2b;https://bsky.app/profile/stokeape.bsky.social/post/3lrznowlk5k2b;bafyreifjkufweylcdrr7f4ocpl36pyztjjklvli5o4hldn7dz7f2ffbgpi;Day 277 of Bluesky videos.;2025-06-20T08:47:33.799Z;2025-06-20T08:47:34.539Z;"""video=BlobRef(mime_type='video/mp4', size=284054, ref=IpldLink(link='bafkreicoirrvq7ldzz6ugy62xeikylz7aqekftlvtxk5ki7fq2fwhdsywi'), py_type='blob') alt=None aspect_ratio=AspectRatio(height=500, width=500, py_type='app.bsky.embed.defs#aspectRatio') captions=None py_type='app.bsky.embed.video'""";0;0;0;did:plc:lzonarubnyr4g3ogkhi2poy7;stokeape.bsky.social;StokeApe;0;0;0;2023-08-14T11:02:33.174Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:wehykj6ztdlj7nlrmlel6wmn/app.bsky.feed.post/3lrzno5wmzs2l;https://bsky.app/profile/tbender.bsky.social/post/3lrzno5wmzs2l;bafyreibkziah6ozooh4wd4x72nhtx6ifssvnx4k7jvtebf4gn22uw7uama;Good night BlueSky.  🦋💙🦋🇺🇸🇺🇸🇺🇸🇺🇸🦋💙🦋;2025-06-20T08:47:07.947Z;2025-06-20T08:47:09.137Z;"""external=External(description='ALT: a picture of a sunset with the words good night on it', title='a picture of a sunset with the words good night on it', uri='https://media.tenor.com/cbSMcrO7tL0AAAAC/gn-good-night.gif?hh=498&ww=281', thumb=BlobRef(mime_type='image/jpeg', size=62348, ref=IpldLink(link='bafkreihdtw4uialpsj7tmytyhprw35pcmkogcvgnnk3v3wzihs264sowc4'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";1;0;0;did:plc:wehykj6ztdlj7nlrmlel6wmn;tbender.bsky.social;Tyler Bender (She/Her) 💙🦋💙🦋;0;0;0;2024-11-13T19:32:18.778Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:lgflji3hz2xskf3kyabkx4u2/app.bsky.feed.post/3lrznmdvq5226;https://bsky.app/profile/bwchstr.bsky.social/post/3lrznmdvq5226;bafyreicfhdbd7apm2423fj32jrx7n55o3hisc6ff7mppj7bpeyhav6xt3u;My first bluesky not tweet may as well be a complaint about the heat today x;2025-06-20T08:46:07.093Z;2025-06-20T08:46:13.235Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=662259, ref=IpldLink(link='bafkreibw6pjh2nfvm6cbkmwkc4xpunzor7v3egoahaxwrxugixkkrwhfsu'), py_type='blob'), aspect_ratio=AspectRatio(height=1999, width=1500, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";4;0;0;did:plc:lgflji3hz2xskf3kyabkx4u2;bwchstr.bsky.social;BW 🫨;0;0;0;2024-09-13T07:51:23.107Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:v4pwasgx6w57dve2kxoacx7h/app.bsky.feed.post/3lrznl256m22r;https://bsky.app/profile/justalittlechacha.bsky.social/post/3lrznl256m22r;bafyreifuxrcbf5wrrgggyfwgpcbhscul6qi5pbouyqeaqcsa524yl3jr24;sometimes in party chat in game i’m like “btw, i’m not trying to be sarcastic or mean, tone is hard to express in quick messages”  which is kinda how character-limit writing on bluesky can come across as well 👀;2025-06-20T08:45:23.305Z;2025-06-20T08:45:25.337Z;{};0;0;0;did:plc:v4pwasgx6w57dve2kxoacx7h;justalittlechacha.bsky.social;just a little chacha 🏳️‍⚧️ 🐈;0;0;0;2024-02-06T16:56:06.844Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:ku7orryyiqzcw7s23duusb6x/app.bsky.feed.post/3lrznkwrbi22k;https://bsky.app/profile/bunnyzoey.bsky.social/post/3lrznkwrbi22k;bafyreibtvwrgfogxq7im7s7lppxyqwnddutwyhirnzobrfu4jwwryn7ifa;bluesky on mobile mmm yes it works so well mhmm yesss please don't load the video i'm trying to watch, i only want the audio yep mhmm thx bluesky;2025-06-20T08:45:19.769Z;2025-06-20T08:45:22.235Z;{};1;0;0;did:plc:ku7orryyiqzcw7s23duusb6x;bunnyzoey.bsky.social;bunny zoey;0;0;0;2024-10-17T19:36:30.815Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:wc4zmevj4ankzmavfgpq4iu6/app.bsky.feed.post/3lrznhregjc2s;https://bsky.app/profile/jimgardnerguitar.bsky.social/post/3lrznhregjc2s;bafyreieuc2pbtsqaaumev6rxfibmay2vctuhqqxx4ou7p73ilmikhguo7e;#guitar -ists of BlueSky. A work colleague who also plays asked me a really good question yesterday and I'd be interested in your take. Performing live with a Strymon Iridium. Where do you put the effects? It'll take a distortion pedal pre-pre-amp, but there's no effects loop. Discuss.;2025-06-20T08:43:33.442Z;2025-06-20T08:43:33.037Z;{};0;0;0;did:plc:wc4zmevj4ankzmavfgpq4iu6;jimgardnerguitar.bsky.social;JimGardnerGuitarMusic;0;0;0;2024-11-15T10:09:54.438Z;;False;;False;[];2025-06-20T09:06:06.664164Z
at://did:plc:q5fvnkslzxmged4n3qcbpdhn/app.bsky.feed.post/3lrzngeoipc2s;https://bsky.app/profile/lustylibertine.bsky.social/post/3lrzngeoipc2s;bafyreicufql6qgqkz37lvlvctrg2sgyf2udxhtbjy2wypcxxwujuq57c5u;Some people say they're only here on bluesky to enjoy erotic content, and politics should be kept out. The problem is: politicians don't keep out of our sex lives either.  And while I'm not here to push an agenda, I passionately believe in sexual freedom and every single point listed on this image.;2025-06-20T08:42:46.554Z;2025-06-20T08:42:49.738Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=267958, ref=IpldLink(link='bafkreidns32wuhlpxqomju2ikt255ccgefishl64vmggyripzsq25fhwvy'), py_type='blob'), aspect_ratio=AspectRatio(height=738, width=570, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";7;1;2;did:plc:q5fvnkslzxmged4n3qcbpdhn;lustylibertine.bsky.social;Lusty Libertine;0;0;0;2025-03-29T11:23:07.595Z;;False;;False;[];2025-06-20T09:06:06.664164Z
